,Movie_ID,Rev_ID,Sen_ID,Word,POS,aspect_category
31491,tt0042832,4930,2,plague,noun,?
31494,tt0042832,4930,2,times,noun,?
31500,tt0042832,4930,2,film,noun,?
31526,tt0042832,4930,4,screenplay,noun,?
31529,tt0042832,4930,4,one,noun,?
31536,tt0042832,4930,4,whole film,noun,?
31539,tt0042832,4930,5,None,noun,?
31543,tt0042832,4930,5,characters,noun,?
31553,tt0042832,4930,6,film,noun,?
31564,tt0042832,4930,6,scripting,noun,?
31567,tt0042832,4930,7,direction,noun,?
31569,tt0042832,4930,7,Elia Kazan,noun,directing
31572,tt0042832,4930,7,film,noun,?
31578,tt0042832,4930,7,lightning,noun,?
31580,tt0042832,4930,7,pace,noun,?
31585,tt0042832,4930,8,standout sequences,noun,?
31591,tt0042832,4930,8,climax,noun,?
31594,tt0042832,4930,9,his direction,noun,?
31599,tt0042832,4930,9,screenplays,noun,?
31601,tt0042832,4930,9,years,noun,?
31605,tt0042832,4930,9,man,noun,?
31613,tt0042832,4930,10,acting,noun,?
31619,tt0042832,4930,11,Richard Widmark,noun,cast
31625,tt0042832,4930,11,man,noun,?
31634,tt0042832,4930,11,character,noun,?
31636,tt0042832,4930,12,Paul Douglas,noun,cast
31638,tt0042832,4930,12,his time,noun,?
31641,tt0042832,4930,12,bit,noun,?
31648,tt0042832,4930,12,job,noun,?
31653,tt0042832,4930,13,standouts,noun,?
31656,tt0042832,4930,13,cast,noun,?
31660,tt0042832,4930,13,villains,noun,?
31662,tt0042832,4930,14,Zero Mostel,noun,?
31669,tt0042832,4930,14,roles,noun,?
31677,tt0042832,4930,14,cinema,noun,?
31681,tt0042832,4930,14,characters,noun,?
31683,tt0042832,4930,15,Jack Palance,noun,cast
31690,tt0042832,4930,15,villain,noun,?
31693,tt0042832,4930,16,Panic,noun,?
31696,tt0042832,4930,16,Streets,noun,?
31707,tt0042832,4931,1,plague,noun,?
31711,tt0042832,4931,1,New Orleans,noun,?
31715,tt0042832,4931,1,Richard Widmark,noun,cast
31718,tt0042832,4931,1,rescue,noun,?
31721,tt0042832,4931,1,Panic,noun,?
31724,tt0042832,4931,1,Streets,noun,?
31732,tt0042832,4931,1,films,noun,?
31736,tt0042832,4931,1,Elia Kazan,noun,directing
31738,tt0042832,4931,2,Kazan,noun,directing
31741,tt0042832,4931,2,pace,noun,?
31747,tt0042832,4931,2,lots,noun,?
31750,tt0042832,4931,2,touches,noun,?
31752,tt0042832,4931,2,scenes,noun,?
31754,tt0042832,4931,2,Widmark,noun,cast
31756,tt0042832,4931,2,Barbara Bel Geddes,noun,cast
31760,tt0042832,4931,2,his wife,noun,?
31763,tt0042832,4931,2,scene,noun,?
31766,tt0042832,4931,2,police station show family life,noun,?
31768,tt0042832,4931,2,work life,noun,?
31771,tt0042832,4931,2,relationships,noun,?
31774,tt0042832,4931,2,citizens,noun,?
31780,tt0042832,4931,2,contrast,noun,?
31783,tt0042832,4931,2,lives,noun,?
31785,tt0042832,4931,2,relationships,noun,?
31789,tt0042832,4931,2,lifes,noun,?
31794,tt0042832,4931,2,menacing Jack Palance,noun,?
31799,tt0042832,4931,2,man,noun,?
31801,tt0042832,4931,2,Zero Mostel,noun,?
31803,tt0042832,4931,2,Tommy Cook,noun,?
31806,tt0042832,4931,2,Louis Charles,noun,?
31813,tt0042832,4931,3,visuals Palance,noun,?
31816,tt0042832,4931,3,couple,noun,?
31818,tt0042832,4931,3,scenes,noun,?
31820,tt0042832,4931,3,actors,noun,?
31827,tt0042832,4931,3,his knees,noun,?
31829,tt0042832,4931,3,height,noun,?
31832,tt0042832,4931,4,acting,noun,?
31837,tt0042832,4931,4,dialogue,noun,?
31841,tt0042832,4931,4,story,noun,?
31848,tt0042832,4931,4,direction,noun,?
31850,tt0042832,4931,4,performances,noun,?
31857,tt0042832,4931,5,aspects,noun,?
31864,tt0042832,4931,5,viewer,noun,?
31875,tt0042832,4931,6,viewing,noun,?
31877,tt0042832,4931,7,Kazan,noun,directing
31881,tt0042832,4931,7,director,noun,?
31884,tt0042832,4932,1,Panic,noun,?
31887,tt0042832,4932,1,Streets Richard Widmark,noun,?
31889,tt0042832,4932,1,U.S.,noun,?
31890,tt0042832,4932,2,Navy doctor who,noun,?
31892,tt0042832,4932,2,his week,noun,?
31897,tt0042832,4932,2,corpse,noun,?
31900,tt0042832,4932,2,plague,noun,?
31903,tt0042832,4932,3,cop Paul Douglas,noun,?
31908,tt0042832,4932,3,guy,noun,?
31912,tt0042832,4932,3,bullets,noun,?
31915,tt0042832,4932,3,chest,noun,?
31921,tt0042832,4932,4,issue,noun,?
31930,tt0042832,4932,4,partners,noun,?
31933,tt0042832,4932,4,effort,noun,?
31937,tt0042832,4932,4,killers,noun,?
31939,tt0042832,4932,4,anyone,noun,?
31944,tt0042832,4932,4,disease,noun,?
31952,tt0042832,4932,5,number,noun,?
31954,tt0042832,4932,5,people,noun,?
31958,tt0042832,4932,5,reason director Elia Kazan,noun,?
31966,tt0042832,4932,5,parts,noun,?
31968,tt0042832,4932,5,anyone,noun,?
31975,tt0042832,4932,5,Louisiana,noun,?
31980,tt0042832,4932,6,New Orleans,noun,?
31983,tt0042832,4932,6,story,noun,?
31985,tt0042832,4932,6,place,noun,?
31993,tt0042832,4932,7,Richard Widmark,noun,cast
31995,tt0042832,4932,7,his wife Barbara Bel Geddes,noun,?
32002,tt0042832,4932,7,Navy doctor he,noun,?
32013,tt0042832,4932,7,natives,noun,?
32021,tt0042832,4932,8,plague,noun,?
32026,tt0042832,4932,8,news being,noun,?
32029,tt0042832,4932,8,secret,noun,?
32032,tt0042832,4932,8,New Orleans PD,noun,?
32035,tt0042832,4932,8,dragnet,noun,?
32038,tt0042832,4932,8,city,noun,?
32040,tt0042832,4932,8,underworld,noun,?
32044,tt0042832,4932,9,guy,noun,?
32048,tt0042832,4932,9,ship,noun,?
32050,tt0042832,4932,9,Europe,noun,?
32055,tt0042832,4932,9,connections,noun,?
32058,tt0042832,4932,10,New Orleans,noun,?
32060,tt0042832,4932,10,guy,noun,?
32063,tt0042832,4932,10,Jack Palance,noun,cast
32068,tt0042832,4932,10,bunch,noun,?
32071,tt0042832,4932,10,conclusions,noun,?
32076,tt0042832,4932,10,cousin,noun,?
32080,tt0042832,4932,10,guy,noun,?
32086,tt0042832,4932,10,plague symptoms,noun,?
32088,tt0042832,4932,11,Palance,noun,cast
32091,tt0042832,4932,11,reviews,noun,?
32095,tt0042832,4932,11,film,noun,?
32099,tt0042832,4932,11,notice,noun,?
32106,tt0042832,4932,12,film,noun,?
32108,tt0042832,4932,12,Zero Mostel,noun,?
32114,tt0042832,4932,13,Mostel,noun,?
32120,tt0042832,4932,13,time,noun,?
32124,tt0042832,4932,13,specialty,noun,?
32126,tt0042832,4932,13,playing,noun,?
32130,tt0042832,4932,13,guys,noun,?
32134,tt0042832,4932,13,toadies,noun,?
32140,tt0042832,4932,14,kind,noun,?
32142,tt0042832,4932,14,role,noun,?
32145,tt0042832,4932,14,Humphrey Bogart film,noun,?
32148,tt0042832,4932,14,Enforcer,noun,?
32157,tt0042832,4932,15,Mostel,noun,?
32161,tt0042832,4932,15,chase scene,noun,?
32165,tt0042832,4932,15,Palance,noun,cast
32171,tt0042832,4932,15,Widmark,noun,cast
32173,tt0042832,4932,15,Douglas,noun,cast
32178,tt0042832,4932,15,New Orleans Police,noun,?
32182,tt0042832,4932,16,weight,noun,?
32184,tt0042832,4932,16,Zero,noun,?
32190,tt0042832,4932,16,Palance,noun,cast
32192,tt0042832,4932,16,something,noun,?
32197,tt0042832,4932,16,kind,noun,?
32200,tt0042832,4932,16,Zero,noun,?
32202,tt0042832,4932,16,league,noun,?
32206,tt0042832,4932,16,heft department,noun,?
32208,tt0042832,4932,17,Kazan,noun,directing
32211,tt0042832,4932,17,action,noun,?
32216,tt0042832,4932,17,clip,noun,?
32223,tt0042832,4932,17,time,noun,?
32226,tt0042832,4932,17,film,noun,?
32237,tt0042832,4932,18,Indiana Jones film,noun,?
32239,tt0042832,4932,19,Panic,noun,?
32242,tt0042832,4932,19,Streets,noun,?
32245,tt0042832,4932,19,Oscar,noun,?
32247,tt0042832,4932,19,Best Original Screenplay,noun,?
32249,tt0042832,4932,19,year,noun,?
32251,tt0042832,4932,20,Kazan,noun,directing
32255,tt0042832,4932,20,use,noun,?
32258,tt0042832,4932,20,New Orleans waterfront,noun,?
32262,tt0042832,4932,20,Quarter,noun,?
32268,tt0042832,4932,21,kinds,noun,?
32270,tt0042832,4932,21,shots,noun,?
32277,tt0042832,4932,21,Waterfront,noun,?
32280,tt0042832,4932,22,fact Panic,noun,?
32283,tt0042832,4932,22,Streets,noun,?
32286,tt0042832,4932,22,people,noun,?
32297,tt0042832,4932,22,interest,noun,?
32305,tt0042832,4932,23,Waterfront,noun,?
32307,tt0042832,4932,24,Panic,noun,?
32310,tt0042832,4932,24,Streets,noun,?
32312,tt0042832,4932,24,everyone,noun,?
32324,tt0042832,4932,25,Elia Kazan,noun,directing
32328,tt0042832,4932,25,New Orleans sounding people,noun,?
32332,tt0042832,4932,25,roles,noun,?
32335,tt0042832,4933,1,`lost,noun,?
32337,tt0042832,4933,1,gem,noun,?
32341,tt0042832,4933,2,dialog,noun,?
32349,tt0042832,4933,2,characters,noun,?
32362,tt0042832,4933,3,Douglas,noun,cast
32365,tt0042832,4933,3,characters,noun,?
32368,tt0042832,4933,3,heroes,noun,?
32370,tt0042832,4933,4,Palance,noun,cast
32375,tt0042832,4933,4,presence,noun,?
32377,tt0042832,4933,5,Widmark,noun,cast
32380,tt0042832,4933,5,fisticuffs fight scene,noun,?
32383,tt0042832,4933,5,car chase,noun,?
32388,tt0042832,4933,5,seconds,noun,?
32391,tt0042832,4933,5,`logical,noun,?
32393,tt0042832,4933,5,end,noun,?
32398,tt0042832,4933,5,chase,noun,?
32400,tt0042832,4933,5,foot,noun,?
32402,tt0042832,4933,5,shames,noun,?
32405,tt0042832,4933,5,chase sequences,noun,?
32408,tt0042832,4933,5,Hollywood,noun,?
32420,tt0042832,4933,6,suspense,noun,?
32422,tt0042832,4933,6,interest,noun,?
32428,tt0042832,4933,7,end,noun,?
32431,tt0042832,4933,7,chase,noun,?
32444,tt0042832,4933,8,film,noun,?
32452,tt0042832,4933,8,middle,noun,?
32461,tt0042832,4933,8,conclusion,noun,?
32464,tt0042832,4934,1,Panic,noun,?
32467,tt0042832,4934,1,Streets,noun,?
32474,tt0042832,4934,1,movie,noun,?
32476,tt0042832,4934,1,director Elia Kazan,noun,?
32483,tt0042832,4934,1,masterpieces,noun,?
32488,tt0042832,4934,1,Streetcar,noun,?
32490,tt0042832,4934,1,"Desire""",noun,?
32495,tt0042832,4934,1,Waterfront,noun,?
32499,tt0042832,4934,1,East,noun,?
32501,tt0042832,4934,1,"Eden""",noun,?
32503,tt0042832,4934,2,Kazan,noun,directing
32507,tt0042832,4934,2,Oscar,noun,?
32513,tt0042832,4934,2,movie,noun,?
32524,tt0042832,4934,2,time,noun,?
32528,tt0042832,4934,3,Panic,noun,?
32531,tt0042832,4934,3,Streets,noun,?
32536,tt0042832,4934,3,movie,noun,?
32541,tt0042832,4934,3,radar,noun,?
32545,tt0042832,4934,4,thing,noun,?
32548,tt0042832,4934,4,movie,noun,?
32551,tt0042832,4934,4,Oscar,noun,?
32553,tt0042832,4934,4,script,noun,?
32560,tt0042832,4934,5,concept,noun,?
32564,tt0042832,4934,5,tense thriller material,noun,?
32567,tt0042832,4934,5,sniff,noun,?
32569,tt0042832,4934,5,crime/film noir elements,noun,?
32572,tt0042832,4934,6,dialog,noun,?
32575,tt0042832,4934,6,movie,noun,?
32583,tt0042832,4934,6,movie,noun,?
32585,tt0042832,4934,6,feel,noun,?
32587,tt0042832,4934,6,reality,noun,?
32589,tt0042832,4934,6,credibility,noun,?
32592,tt0042832,4934,7,cast,noun,?
32599,tt0042832,4934,7,time,noun,?
32607,tt0042832,4934,7,Zero Mostel,noun,?
32609,tt0042832,4934,7,Jack Palance,noun,cast
32615,tt0042832,4934,7,movie roles,noun,?
32618,tt0042832,4934,8,Palance,noun,cast
32623,tt0042832,4934,8,gangster boss,noun,?
32630,tt0042832,4934,8,face,noun,?
32634,tt0042832,4934,9,movie,noun,?
32640,tt0042832,4934,9,points,noun,?
32643,tt0042832,4934,10,movie,noun,?
32651,tt0042832,4934,10,start,noun,?
32653,tt0042832,4934,10,movie,noun,?
32663,tt0042832,4934,10,decisions,noun,?
32665,tt0042832,4934,10,terms,noun,?
32667,tt0042832,4934,10,pace,noun,?
32670,tt0042832,4934,10,point,noun,?
32672,tt0042832,4934,10,view,noun,?
32674,tt0042832,4934,10,story,noun,?
32682,tt0042832,4934,11,Panic,noun,?
32685,tt0042832,4934,11,Streets,noun,?
32691,tt0042832,4934,11,movie,noun,?
32698,tt0042832,4934,11,script,noun,?
32701,tt0042832,4934,11,dialog,noun,?
32705,tt0042832,4934,11,movie,noun,?
32713,tt0042832,4934,12,fans,noun,?
32716,tt0042832,4934,12,thriller genre,noun,?
32721,tt0042832,4934,12,movie,noun,?
32726,tt0042832,4935,1,New Orleans,noun,?
32730,tt0042832,4935,1,immigrant,noun,?
32736,tt0042832,4935,1,poker game,noun,?
32742,tt0042832,4935,1,Blackie Walter Jack Palance,noun,?
32748,tt0042832,4935,2,Blackie,noun,?
32750,tt0042832,4935,2,his men Raymond Fitch Zero Mostel,noun,?
32752,tt0042832,4935,2,Poldi Guy Thomajan,noun,?
32756,tt0042832,4935,2,Blackie,noun,?
32758,tt0042832,4935,2,his body,noun,?
32763,tt0042832,4935,2,sea,noun,?
32767,tt0042832,4935,3,autopsy,noun,?
32770,tt0042832,4935,3,family man Lieutenant Commander Dr.,noun,?
32771,tt0042832,4935,4,Clinton Reed Richard Widmark,noun,?
32774,tt0042832,4935,4,U.S.,noun,?
32775,tt0042832,4935,5,Public Health Service,noun,?
32780,tt0042832,4935,5,man,noun,?
32783,tt0042832,4935,5,plague,noun,?
32786,tt0042832,4935,5,rats,noun,?
32795,tt0042832,4935,5,type,noun,?
32797,tt0042832,4935,5,contact,noun,?
32800,tt0042832,4935,5,man,noun,?
32804,tt0042832,4935,5,hours,noun,?
32811,tt0042832,4935,6,City Mayor,noun,?
32815,tt0042832,4935,6,Captain Tom Warren Paul Douglas,noun,?
32818,tt0042832,4935,6,Dr.,noun,?
32819,tt0042832,4935,7,Clint,noun,?
32823,tt0042832,4935,7,killers,noun,?
32829,tt0042832,4935,7,plague,noun,?
32835,tt0042832,4935,8,Panic,noun,?
32838,tt0042832,4935,8,Streets,noun,?
32843,tt0042832,4935,8,story,noun,?
32854,tt0042832,4935,8,villain,noun,?
32858,tt0042832,4935,9,plot,noun,?
32866,tt0042832,4935,9,years,noun,?
32868,tt0042832,4935,10,Jack Palance,noun,cast
32872,tt0042832,4935,10,scum,noun,?
32874,tt0042832,4935,10,his debut,noun,?
32878,tt0042832,4935,10,camera work,noun,?
32885,tt0042832,4935,10,Zero Mostel,noun,?
32891,tt0042832,4935,11,My vote,noun,?
32895,tt0042832,4935,12,Title Brazil,noun,?
32898,tt0042832,4935,12,Pânico,noun,?
32900,tt0042832,4935,12,Ruas,noun,?
32903,tt0042832,4935,12,Panic,noun,?
32906,tt0042832,4935,12,Streets,noun,?
32910,tt0042832,4936,1,stiff,noun,?
32915,tt0042832,4936,1,plague,noun,?
32917,tt0042832,4936,1,variant,noun,?
32920,tt0042832,4936,1,plague,noun,?
32922,tt0042832,4936,1,U.S.,noun,?
32923,tt0042832,4936,2,Public Health Service official Dr.,noun,?
32924,tt0042832,4936,3,Clinton Reed Richard Widmark,noun,?
32927,tt0042832,4936,3,everyone,noun,?
32934,tt0042832,4936,3,body,noun,?
32942,tt0042832,4936,4,way,noun,?
32952,tt0042832,4936,4,chance,noun,?
32955,tt0042832,4936,4,murderer,noun,?
32960,tt0042832,4936,4,plague,noun,?
32967,tt0042832,4936,5,Enter Police Captain Tom Warren Paul Douglas,noun,?
32976,tt0042832,4936,5,murderer,noun,?
32986,tt0042832,4936,5,disaster,noun,?
32989,tt0042832,4936,6,Panic,noun,?
32992,tt0042832,4936,6,Streets,noun,?
32995,tt0042832,4936,6,quality film,noun,?
33005,tt0042832,4936,6,bit,noun,?
33008,tt0042832,4936,6,my reason,noun,?
33012,tt0042832,4936,6,score,noun,?
33021,tt0042832,4936,7,genres,noun,?
33024,tt0042832,4936,7,gangster,noun,?
33027,tt0042832,4936,7,disaster,noun,?
33029,tt0042832,4936,7,police,noun,?
33032,tt0042832,4936,7,thriller,noun,?
33035,tt0042832,4936,7,romance,noun,?
33040,tt0042832,4936,8,director Elia Kazan,noun,?
33043,tt0042832,4936,8,work,noun,?
33050,tt0042832,4936,8,bit,noun,?
33053,tt0042832,4936,9,Kazan,noun,directing
33059,tt0042832,4936,9,masterpieces,noun,?
33062,tt0042832,4936,9,Streetcar,noun,?
33064,tt0042832,4936,9,Desire,noun,?
33069,tt0042832,4936,9,Waterfront,noun,?
33072,tt0042832,4936,9,East,noun,?
33074,tt0042832,4936,9,Eden,noun,?
33081,tt0042832,4936,10,film,noun,?
33086,tt0042832,4936,10,Kazan,noun,directing
33097,tt0042832,4936,10,studio,noun,?
33101,tt0042832,4936,11,freedom,noun,?
33109,tt0042832,4936,11,sprawl,noun,?
33112,tt0042832,4936,12,film,noun,?
33116,tt0042832,4936,12,New Orleans,noun,?
33119,tt0042832,4936,12,city,noun,?
33121,tt0042832,4936,12,Kazan,noun,directing
33126,tt0042832,4936,12,New Orleans,noun,?
33128,tt0042832,4936,12,night,noun,?
33130,tt0042832,4936,12,day,noun,?
33142,tt0042832,4936,13,environment,noun,?
33154,tt0042832,4936,15,boats,noun,?
33156,tt0042832,4936,15,steam engines,noun,?
33158,tt0042832,4936,15,warehouses,noun,?
33160,tt0042832,4936,15,jazz joints,noun,?
33163,tt0042832,4936,15,New Orleans,noun,?
33166,tt0042832,4936,16,Kazan,noun,directing
33169,tt0042832,4936,16,genre,noun,?
33171,tt0042832,4936,16,Panic,noun,?
33174,tt0042832,4936,16,Streets,noun,?
33185,tt0042832,4936,17,film,noun,?
33197,tt0042832,4936,17,its moods,noun,?
33200,tt0042832,4936,18,sprawl,noun,?
33202,tt0042832,4936,18,terms,noun,?
33204,tt0042832,4936,18,setting,noun,?
33210,tt0042832,4936,19,Part,noun,?
33213,tt0042832,4936,19,dilemma,noun,?
33220,tt0042832,4936,19,fact,noun,?
33222,tt0042832,4936,19,Panic,noun,?
33225,tt0042832,4936,19,Streets,noun,?
33228,tt0042832,4936,19,attempt,noun,?
33232,tt0042832,4936,19,stories,noun,?
33234,tt0042832,4936,19,writers Edna,noun,?
33236,tt0042832,4936,19,Edward Anhalt,noun,story
33250,tt0042832,4936,20,gangster material,noun,?
33258,tt0042832,4936,20,thriller territory,noun,?
33262,tt0042832,4936,20,chase scene,noun,?
33265,tt0042832,4936,20,end,noun,?
33268,tt0042832,4936,20,film,noun,?
33273,tt0042832,4936,20,highlight,noun,?
33278,tt0042832,4936,21,Kazan,noun,directing
33285,tt0042832,4936,21,villains,noun,?
33293,tt0042832,4936,21,affection,noun,?
33297,tt0042832,4936,21,guys,noun,?
33304,tt0042832,4936,22,puritans,noun,?
33309,tt0042832,4936,23,second,noun,?
33313,tt0042832,4936,23,material,noun,?
33317,tt0042832,4936,23,"""panic",noun,?
33321,tt0042832,4936,23,title,noun,?
33323,tt0042832,4936,23,discovery,noun,?
33326,tt0042832,4936,23,plague,noun,?
33329,tt0042832,4936,23,attempts,noun,?
33336,tt0042832,4936,23,inoculate,noun,?
33341,tt0042832,4936,23,disease,noun,?
33346,tt0042832,4936,24,plenty,noun,?
33348,tt0042832,4936,24,suspense,noun,?
33352,tt0042832,4936,24,"""moods",noun,?
33358,tt0042832,4936,24,film,noun,?
33364,tt0042832,4936,24,drama,noun,?
33372,tt0042832,4936,24,genre,noun,?
33375,tt0042832,4936,25,dialogue,noun,?
33382,tt0042832,4936,26,difference,noun,?
33386,tt0042832,4936,26,films,noun,?
33404,tt0042832,4936,27,character,noun,?
33406,tt0042832,4936,28,Conflict,noun,?
33413,tt0042832,4936,28,decisions,noun,?
33416,tt0042832,4936,28,moves,noun,?
33418,tt0042832,4936,28,events,noun,?
33420,tt0042832,4936,28,characters,noun,?
33422,tt0042832,4936,28,actions,noun,?
33427,tt0042832,4936,28,chess game,noun,?
33431,tt0042832,4936,29,stances,noun,?
33437,tt0042832,4936,29,Reed,noun,?
33440,tt0042832,4936,29,plague,noun,?
33443,tt0042832,4936,29,newspapers,noun,?
33449,tt0042832,4936,29,justifications,noun,?
33451,tt0042832,4936,29,his decisions,noun,?
33455,tt0042832,4936,29,characters,noun,?
33460,tt0042832,4936,30,light,noun,?
33468,tt0042832,4936,30,Kazan,noun,directing
33471,tt0042832,4936,30,"""propriety",noun,?
33473,tt0042832,4936,30,religion,noun,?
33475,tt0042832,4936,30,ethics,noun,?
33479,tt0042832,4936,30,class,noun,?
33482,tt0042832,4936,30,murdering,noun,?
33487,tt0042832,4936,31,idea,noun,?
33489,tt0042832,4936,31,its way,noun,?
33492,tt0042832,4936,31,film,noun,?
33495,tt0042832,4936,31,alterations,noun,?
33498,tt0042832,4936,31,norm,noun,?
33501,tt0042832,4936,31,allowances,noun,?
33509,tt0042832,4936,31,protagonists,noun,?
33512,tt0042832,4936,32,example,noun,?
33514,tt0042832,4936,32,head gangster Blackie Jack Palance,noun,?
33518,tt0042832,4936,32,film role,noun,?
33526,tt0042832,4936,32,Jail Free,noun,?
33528,tt0042832,4936,32,card,noun,?
33536,tt0042832,4936,32,plague,noun,?
33540,tt0042832,4936,33,aspects,noun,?
33543,tt0042832,4936,33,film,noun,?
33548,tt0042832,4936,33,nothing,noun,?
33554,tt0042832,4936,33,reasons,noun,?
33559,tt0042832,4936,33,performances,noun,?
33563,tt0042832,4936,33,scenario,noun,?
33568,tt0042832,4936,33,dialogue,noun,?
33571,tt0042832,4937,1,film,noun,?
33579,tt0042832,4937,1,threat,noun,?
33582,tt0042832,4937,1,terrorism,noun,?
33586,tt0042832,4937,1,threats,noun,?
33588,tt0042832,4937,1,superbugs,noun,?
33590,tt0042832,4937,1,West Nile Virus,noun,?
33593,tt0042832,4937,1,SARS.,noun,?
33596,tt0042832,4937,2,thriller,noun,?
33599,tt0042832,4937,2,tension,noun,?
33604,tt0042832,4937,3,Richard Widmark,noun,cast
33606,tt0042832,4937,3,Paul Douglas,noun,cast
33612,tt0042832,4937,3,their roles,noun,?
33616,tt0042832,4937,4,scenes,noun,?
33618,tt0042832,4937,4,Widmark,noun,cast
33620,tt0042832,4937,4,his wife,noun,?
33624,tt0042832,4937,4,interlude,noun,?
33628,tt0042832,4937,4,plot,noun,?
33631,tt0042832,4937,5,actor,noun,?
33634,tt0042832,4937,5,film,noun,?
33638,tt0042832,4937,5,his mark,noun,?
33640,tt0042832,4937,5,Jack Palance,noun,cast
33645,tt0042832,4937,6,features,noun,?
33649,tt0042832,4937,6,exterior,noun,?
33652,tt0042832,4937,6,way,noun,?
33659,tt0042832,4937,6,man,noun,?
33662,tt0042832,4937,6,surface,noun,?
33665,tt0042832,4937,7,chase scene,noun,?
33668,tt0042832,4937,7,packing plant,noun,?
33672,tt0042832,4937,7,today,noun,?
33678,tt0042832,4938,1,Panic,noun,?
33681,tt0042832,4938,1,Streets,noun,?
33685,tt0042832,4938,1,noir style,noun,?
33688,tt0042832,4938,1,view,noun,?
33692,tt0042832,4938,1,street,noun,?
33696,tt0042832,4938,1,camera tilt,noun,?
33700,tt0042832,4938,1,window,noun,?
33709,tt0042832,4938,1,card game,noun,?
33711,tt0042832,4938,1,opening,noun,?
33720,tt0042832,4938,1,location shooting,noun,?
33726,tt0042832,4938,1,atmosphere Welles,noun,?
33729,tt0042832,4938,1,decade,noun,?
33732,tt0042832,4938,1,Touch,noun,?
33734,tt0042832,4938,1,Evil,noun,?
33739,tt0042832,4938,2,players,noun,?
33743,tt0042832,4938,2,window,noun,?
33749,tt0042832,4938,2,action,noun,?
33754,tt0042832,4938,2,introduction,noun,?
33757,tt0042832,4938,2,events,noun,?
33767,tt0042832,4938,2,view,noun,?
33770,tt0042832,4938,2,underworld,noun,?
33775,tt0042832,4938,3,contrast,noun,?
33780,tt0042832,4938,3,Panic,noun,?
33783,tt0042832,4938,3,Streets benefits,noun,?
33788,tt0042832,4938,3,cast,noun,?
33794,tt0042832,4938,3,location shooting,noun,?
33796,tt0042832,4938,3,New Orleans,noun,?
33798,tt0042832,4938,4,Scenes,noun,?
33802,tt0042832,4938,4,places,noun,?
33805,tt0042832,4938,4,mortuary,noun,?
33809,tt0042832,4938,4,shipping office,noun,?
33814,tt0042832,4938,4,paint,noun,?
33817,tt0042832,4938,4,Frank,noun,?
33819,tt0042832,4938,4,Place,noun,?
33821,tt0042832,4938,4,offer,noun,?
33828,tt0042832,4938,4,atmosphere,noun,?
33835,tt0042832,4938,4,studio,noun,?
33839,tt0042832,4938,5,elements,noun,?
33841,tt0042832,4938,5,Kazan,noun,directing
33843,tt0042832,4938,5,film,noun,?
33846,tt0042832,4938,5,influence,noun,?
33848,tt0042832,4938,5,Dassin,noun,?
33850,tt0042832,4938,5,groundbreaking,noun,?
33852,tt0042832,4938,5,City,noun,?
33855,tt0042832,4938,5,years,noun,?
33865,tt0042832,4938,5,style,noun,?
33869,tt0042832,4938,5,cycle,noun,?
33872,tt0042832,4938,6,fact,noun,?
33874,tt0042832,4938,6,Widmark,noun,cast
33877,tt0042832,4938,6,role,noun,?
33881,tt0042832,4938,6,Dassin,noun,?
33885,tt0042832,4938,6,Night,noun,?
33888,tt0042832,4938,6,City,noun,?
33891,tt0042832,4938,6,film,noun,?
33895,tt0042832,4938,6,sense,noun,?
33898,tt0042832,4938,6,panic,noun,?
33904,tt0042832,4938,7,Joe MacDonald,noun,?
33910,tt0042832,4938,7,director,noun,?
33913,tt0042832,4938,7,Panic,noun,?
33916,tt0042832,4938,7,Streets,noun,?
33919,tt0042832,4938,7,environment,noun,?
33921,tt0042832,4938,8,MacDonald,noun,?
33925,tt0042832,4938,8,Kazan,noun,directing
33927,tt0042832,4938,8,Pinky,noun,?
33929,tt0042832,4938,8,Viva Zapata,noun,?
33937,tt0042832,4938,8,Widmark,noun,cast
33940,tt0042832,4938,8,years,noun,?
33943,tt0042832,4938,8,Fuller,noun,?
33945,tt0042832,4938,8,masterpiece Pick,noun,?
33948,tt0042832,4938,8,South Street,noun,?
33951,tt0042832,4938,9,others,noun,?
33957,tt0042832,4938,9,manner,noun,?
33961,tt0042832,4938,9,noir films,noun,?
33963,tt0042832,4938,9,Kazan,noun,directing
33965,tt0042832,4938,9,work,noun,?
33968,tt0042832,4938,9,contrast,noun,?
33971,tt0042832,4938,9,confusion,noun,?
33973,tt0042832,4938,9,sickness,noun,?
33975,tt0042832,4938,9,immorality,noun,?
33978,tt0042832,4938,9,streets,noun,?
33984,tt0042832,4938,9,home life,noun,?
33987,tt0042832,4938,9,Reeds,noun,?
33992,tt0042832,4938,10,instance,noun,?
33994,tt0042832,4938,10,Lang,noun,?
33997,tt0042832,4938,10,Big Heat,noun,?
34000,tt0042832,4938,10,home life,noun,?
34003,tt0042832,4938,10,hero,noun,?
34007,tt0042832,4938,10,elements,noun,?
34009,tt0042832,4938,10,vice,noun,?
34014,tt0042832,4938,10,character,noun,?
34024,tt0042832,4938,10,vigilance,noun,?
34026,tt0042832,4938,10,sense,noun,?
34028,tt0042832,4938,10,vengeance Panic,noun,?
34031,tt0042832,4938,10,Streets,noun,?
34033,tt0042832,4938,10,Reed,noun,?
34036,tt0042832,4938,10,anxiousness,noun,?
34039,tt0042832,4938,10,confines,noun,?
34053,tt0042832,4938,11,danger,noun,?
34061,tt0042832,4938,11,bosom,noun,?
