,Movie_ID,Rev_ID,Sen_ID,Word,POS,aspect.category
633,tt0093142,10323,6,bio,noun,no
634,tt0093142,10323,6,IMDb,noun,no
635,tt0093142,10323,7,Trivia Quiz,noun,no
636,tt0093142,10323,7,bonus,noun,no
637,tt0093142,10323,7,questions,noun,no
638,tt0093142,10324,1,Blockbuster,noun,no
639,tt0093142,10324,1,itchin',noun,no
640,tt0093142,10324,1,fashion action movies,noun,general
641,tt0093142,10324,2,action section,noun,general
642,tt0093142,10324,2,movie,noun,general
643,tt0093142,10324,2,my attention,noun,no
644,tt0093142,10324,2,cover,noun,no
645,tt0093142,10324,2,letter SANDRA BULLOCK.,noun,cast
646,tt0093142,10324,3,action movie,noun,general
647,tt0093142,10324,3,Sandra Bullock,noun,cast
648,tt0093142,10324,3,R!,noun,no
649,tt0093142,10324,4,YAY,noun,no
650,tt0093142,10324,5,comedy,noun,general
651,tt0093142,10324,5,anything,noun,no
652,tt0093142,10324,5,Speed,noun,no
653,tt0093142,10324,6,Sadly Sandra,noun,cast
654,tt0093142,10324,6,movie,noun,general
655,tt0093142,10324,6,her role,noun,no
656,tt0093142,10324,6,Panicky,noun,no
657,tt0093142,10324,6,girlfriend,noun,no
658,tt0093142,10324,6,place,noun,no
659,tt0093142,10324,6,actors,noun,cast
660,tt0093142,10324,6,Jeebus shakes,noun,no
661,tt0093142,10324,7,movie role,noun,general
662,tt0093142,10324,7,movie,noun,general
663,tt0093142,10324,7,Sandra,noun,cast
664,tt0093142,10324,7,living human,noun,no
665,tt0093142,10324,7,movie,noun,general
666,tt0093142,10324,7,everyone,noun,no
667,tt0093142,10324,7,Zombie,noun,no
668,tt0093142,10324,7,B Horror Flick,noun,no
669,tt0093142,10324,8,movie,noun,general
670,tt0093142,10324,8,Sandra,noun,cast
671,tt0093142,10324,8,lead,noun,no
672,tt0093142,10324,8,i,noun,no
673,tt0093142,10324,8,Biff,noun,no
674,tt0093142,10324,8,Marty,noun,no
675,tt0093142,10324,9,God,noun,no
676,tt0093142,10324,9,wish,noun,no
677,tt0093142,10324,10,Sandra,noun,cast
678,tt0093142,10324,10,side,noun,no
679,tt0093142,10324,10,movie,noun,general
680,tt0093142,10324,10,time,noun,no
681,tt0093142,10324,10,camera,noun,general
682,tt0093142,10324,10,shock paddles,noun,no
683,tt0093142,10324,10,"""CLEAR",noun,no
684,tt0093142,10324,11,movies,noun,general
685,tt0093142,10324,11,lines,noun,no
686,tt0093142,10324,11,matter,noun,no
687,tt0093142,10324,12,Sandra,noun,cast
688,tt0093142,10324,13,Movie,noun,general
689,tt0093142,10324,14,Dull,noun,no
690,tt0093142,10324,15,Think,noun,no
691,tt0093142,10324,15,Dullest moment,noun,no
692,tt0093142,10324,15,your life,noun,no
693,tt0093142,10324,15,moment,noun,no
694,tt0093142,10324,15,minutes,noun,no
695,tt0093142,10324,15,movie,noun,general
696,tt0093142,10324,16,movie,noun,general
697,tt0093142,10324,16,Gun Fights,noun,no
698,tt0093142,10324,16,time effects,noun,no
699,tt0093142,10324,16,Tranquilizers,noun,no
700,tt0093142,10324,16,shame,noun,no
701,tt0093142,10324,17,movie,noun,general
702,tt0093142,10324,17,idea,noun,no
703,tt0093142,10324,17,Bullet Time,noun,no
704,tt0093142,10324,17,AK,noun,no
705,tt0093142,10324,17,motion,noun,no
706,tt0093142,10324,17,caps,noun,no
707,tt0093142,10324,17,second,noun,no
708,tt0093142,10324,17,your life,noun,no
709,tt0093142,10324,18,movie,noun,general
710,tt0093142,10324,18,ACTION,noun,general
711,tt0093142,10324,19,plot,noun,story
712,tt0093142,10324,19,plot,noun,story
713,tt0093142,10324,20,Music,noun,music
714,tt0093142,10324,20,muck standards,noun,no
715,tt0093142,10324,20,muck standards,noun,no
716,tt0093142,10324,20,muck standards,noun,no
717,tt0093142,10324,20,thing,noun,no
718,tt0093142,10324,21,Acting,noun,cast
719,tt0093142,10324,22,Sandra Bullock,noun,cast
720,tt0093142,10324,22,Sandra Bullock,noun,cast
721,tt0093142,10324,22,Sandra Bullock,noun,cast
722,tt0093142,10324,23,R.,noun,no
723,tt0093142,10324,24,"No,",noun,no
724,tt0093142,10324,24,R,noun,no
725,tt0093142,10324,24,Ridicules snooze fest,noun,no
726,tt0093142,10324,25,Cliché,noun,no
727,tt0093142,10324,25,movie,noun,general
728,tt0093142,10324,25,view,noun,no
729,tt0093142,10324,25,city rocking guitar,noun,no
730,tt0093142,10324,25,power ballet,noun,no
731,tt0093142,10324,25,gun fight,noun,no
732,tt0093142,10324,25,factory,noun,no
733,tt0093142,10324,25,steel walkways,noun,no
734,tt0093142,10324,25,pipes,noun,no
735,tt0093142,10324,26,movie,noun,general
736,tt0093142,10324,27,movie,noun,general
737,tt0093142,10324,27,what era it,noun,no
738,tt0093142,10324,27,Sandra,noun,cast
739,tt0093142,10324,27,hair,noun,no
740,tt0093142,10324,27,1980s,noun,no
741,tt0093142,10324,28,movie,noun,general
742,tt0093142,10324,28,ham,noun,no
743,tt0093142,10324,28,assassin stripper,noun,no
744,tt0093142,10324,28,nerd,noun,no
745,tt0093142,10324,28,bathroom,noun,no
746,tt0093142,10324,28,his body,noun,no
747,tt0093142,10324,28,box,noun,no
748,tt0093142,10324,28,action,noun,no
749,tt0093142,10324,28,sap,noun,no
750,tt0093142,10324,29,Hammy moment,noun,no
751,tt0093142,10324,29,beginning,noun,no
752,tt0093142,10324,29,Agent Dude caps,noun,no
753,tt0093142,10324,29,crowd,noun,no
754,tt0093142,10324,29,people,noun,no
755,tt0093142,10324,29,movie,noun,general
756,tt0093142,10324,29,people,noun,no
757,tt0093142,10324,29,air,noun,no
758,tt0093142,10324,29,fall,noun,no
759,tt0093142,10324,29,ground,noun,no
760,tt0093142,10324,30,scene,noun,general
761,tt0093142,10324,30,Mario death ditty,noun,no
762,tt0093142,10324,30,Contra sound effects,noun,music
763,tt0093142,10324,30,Nintendo,noun,no
764,tt0093142,10324,31,action hero,noun,cast
765,tt0093142,10324,31,movie,noun,general
766,tt0093142,10324,31,BETTER movie icons,noun,general
767,tt0093142,10324,32,gun scene,noun,general
768,tt0093142,10324,32,Da hero,noun,cast
769,tt0093142,10324,32,ring,noun,no
770,tt0093142,10324,32,Rocky,noun,no
771,tt0093142,10324,32,anyone,noun,no
772,tt0093142,10324,32,leather fedora,noun,no
773,tt0093142,10324,32,Indiana Jones,noun,cast
774,tt0093142,10324,32,spotlights,noun,no
775,tt0093142,10324,32,2nd,noun,no
776,tt0093142,10324,32,T,noun,no
777,tt0093142,10324,32,people,noun,no
778,tt0093142,10324,32,Youtube,noun,no
779,tt0093142,10324,32,Dailymotion,noun,no
780,tt0093142,10324,32,quality videos,noun,no
781,tt0093142,10324,32,webcam,noun,no
782,tt0093142,10324,32,movie,noun,general
783,tt0093142,10324,33,videos,noun,general
784,tt0093142,10324,33,audio,noun,general
785,tt0093142,10324,33,picture,noun,general
786,tt0093142,10324,33,movie,noun,general
787,tt0093142,10324,34,movie,noun,general
788,tt0093142,10324,34,name,noun,no
789,tt0093142,10324,34,name,noun,no
790,tt0093142,10324,34,memories,noun,no
791,tt0093142,10324,34,punishment,noun,no
792,tt0093142,10324,34,freaking violation,noun,no
793,tt0093142,10324,34,rights,noun,no
794,tt0093142,10324,35,speck,noun,no
795,tt0093142,10324,35,abyss,noun,no
796,tt0093142,10324,35,Sandra,noun,cast
797,tt0093142,10324,35,career,noun,no
798,tt0093142,10324,35,thanks,noun,no
799,tt0093142,10324,35,movie,noun,general
800,tt0093142,10324,36,Sandra,noun,cast
801,tt0093142,10324,36,nightmare,noun,no
802,tt0093142,10324,37,paycheck,noun,no
803,tt0093142,10324,38,DVD,noun,no
804,tt0093142,10324,38,back story,noun,no
805,tt0093142,10324,38,Sandra,noun,no
806,tt0093142,10324,38,movie,noun,no
807,tt0093142,10324,38,house hold name,noun,no
808,tt0093142,10324,39,movie,noun,general
809,tt0093142,10324,39,her name,noun,no
810,tt0093142,10324,39,bait,noun,no
811,tt0093142,10324,39,movie buffs,noun,general
812,tt0093142,10324,39,critter,noun,no
813,tt0093142,10324,40,experience,noun,no
814,tt0093142,10324,40,films,noun,general
815,tt0093142,10324,40,i,noun,no
816,tt0093142,10324,40,BAD,noun,no
817,tt0093142,10324,41,Mazes,noun,no
818,tt0093142,10324,41,Monsters,noun,no
819,tt0093142,10324,41,campy Bruce Willis Comedy,noun,cast
820,tt0093142,10324,42,Bruce,noun,cast
821,tt0093142,10324,42,movie,noun,general
822,tt0093142,10324,43,Ed Wood,noun,cast
823,tt0093142,10324,43,Uwe Boll,noun,cast
824,tt0093142,10324,44,i,noun,no
825,tt0093142,10324,44,movie,noun,general
826,tt0093142,10324,46,Hangmen',noun,no
827,tt0093142,10325,1,rating,noun,no
828,tt0093142,10325,1,Guy Ritchie,noun,cast
829,tt0093142,10325,1,Woody Allen films,noun,cast
830,tt0093142,10325,2,movie,noun,general
831,tt0093142,10325,3,thing,noun,no
832,tt0093142,10325,3,gunshot scene,noun,general
833,tt0093142,10325,3,actors,noun,cast
834,tt0093142,10325,3,ground,noun,no
835,tt0093142,10325,3,roll,noun,no
836,tt0093142,10325,3,side,noun,no
837,tt0093142,10325,3,hallway,noun,no
838,tt0093142,10325,3,something,noun,no
839,tt0093142,10325,3,shooting,noun,general
840,tt0093142,10325,4,year olds,noun,no
841,tt0093142,10325,4,legs,noun,no
842,tt0093142,10325,4,stunts,noun,general
843,tt0093142,10325,5,characters,noun,general
844,tt0093142,10325,5,truck,noun,no
845,tt0093142,10325,5,engine noise,noun,no
846,tt0093142,10325,5,radio,noun,no
847,tt0093142,10325,5,actors,noun,cast
848,tt0093142,10325,6,others,noun,no
849,tt0093142,10325,6,Sandra Bullock front cover,noun,cast
850,tt0093142,10326,1,Sandra Bullock She,noun,cast
851,tt0093142,10326,1,time,noun,no
852,tt0093142,10326,1,actresses,noun,cast
853,tt0093142,10326,1,movie,noun,general
854,tt0093142,10326,1,time,noun,no
855,tt0093142,10326,1,trash canned,noun,no
856,tt0093142,10326,2,years,noun,no
857,tt0093142,10326,2,grandmother,noun,no
858,tt0093142,10326,2,people,noun,no
859,tt0093142,10326,3,WalMart rack,noun,no
860,tt0093142,10326,4,acting,noun,cast
861,tt0093142,10326,4,couple,noun,no
862,tt0093142,10326,4,bucks,noun,no
863,tt0093142,10326,4,quality,noun,no
864,tt0093142,10326,4,captioning,noun,no
865,tt0093142,10326,4,dialog,noun,general
866,tt0093142,10326,4,budget,noun,no
867,tt0093142,10326,5,Sandra,noun,cast
868,tt0093142,10326,5,role,noun,no
869,tt0093142,10326,5,actress,noun,cast
870,tt0093142,10326,5,YIKES,noun,no
871,tt0093142,10326,5,word,noun,no
872,tt0093142,10327,1,movie,noun,general
873,tt0093142,10327,1,way,noun,no
874,tt0093142,10327,1,time,noun,no
875,tt0093142,10327,2,Soo,noun,no
876,tt0093142,10327,3,BAD...,noun,no
877,tt0093142,10327,5,Sandra,noun,cast
878,tt0093142,10327,5,minutes,noun,no
879,tt0093142,10327,6,anything,noun,no
880,tt0093142,10327,6,Oscar,noun,no
881,tt0093142,10327,7,way,noun,no
882,tt0093142,10327,7,way,noun,no
883,tt0093142,10327,8,word,noun,no
884,tt0093142,10327,8,st,noun,no
885,tt0093142,10327,8,minutes,noun,no
886,tt0093142,10327,8,minutes,noun,no
887,tt0093142,10327,8,my life,noun,no
888,tt0093142,10327,8,minutes,noun,no
889,tt0093142,10327,8,something,noun,no
890,tt0093142,10327,8,my butt,noun,no
891,tt0093142,10327,8,space,noun,no
892,tt0093142,10327,8,time,noun,no
893,tt0093142,10327,8,head,noun,no
894,tt0093142,10328,1,line summary,noun,no
895,tt0093142,10328,2,Sandra,noun,cast
896,tt0093142,10328,2,job,noun,no
897,tt0093142,10328,2,direction,noun,direction
898,tt0093142,10328,2,story line it,noun,story
899,tt0093142,10328,3,Way,noun,no
900,tt0093142,10328,3,pre occupation,noun,no
901,tt0093142,10328,3,guns,noun,no
902,tt0093142,10328,4,Hollywood types rant,noun,no
903,tt0093142,10328,4,need,noun,no
904,tt0093142,10328,4,gun control,noun,no
905,tt0093142,10328,4,our society,noun,no
906,tt0093142,10328,4,time,noun,no
907,tt0093142,10328,4,film footage,noun,general
908,tt0093142,10328,4,guns,noun,no
909,tt0093142,10329,1,movie,noun,general
910,tt0093142,10329,1,list,noun,no
911,tt0093142,10329,1,movies,noun,general
912,tt0093142,10329,1,Lessons,noun,no
913,tt0093142,10329,1,Assassin,noun,no
914,tt0093142,10329,1,spot,noun,no
915,tt0093142,10329,2,acting,noun,cast
916,tt0093142,10329,2,Sandra Bullock,noun,cast
917,tt0093142,10329,2,your performance,noun,no
918,tt0093142,10329,2,music score,noun,music
919,tt0093142,10329,2,x,noun,no
920,tt0093142,10329,2,movie,noun,general
921,tt0093142,10329,2,story,noun,story
922,tt0093142,10329,3,action movie,noun,general
923,tt0093142,10329,3,dialogues,noun,general
924,tt0093142,10329,3,words,noun,no
925,tt0093142,10329,4,contrary,noun,no
926,tt0093142,10329,4,action movie,noun,general
927,tt0093142,10329,4,action,noun,general
928,tt0093142,10329,5,Boring,noun,no
929,tt0093142,10329,6,reason,noun,no
930,tt0093142,10329,6,hopes,noun,no
931,tt0093142,10329,6,point,noun,no
932,tt0093142,10329,6,scene,noun,general
933,tt0093142,10329,6,movie,noun,general
934,tt0093142,10329,7,Thumbs,noun,no
935,tt0093142,10330,1,Sandra Bullock,noun,cast
936,tt0093142,10330,1,actress,noun,cast
937,tt0093142,10330,2,movie,noun,general
938,tt0093142,10330,2,movie,noun,general
939,tt0093142,10330,2,disbelief,noun,no
940,tt0093142,10330,2,something,noun,no
941,tt0093142,10330,3,Ha ha,noun,no
942,tt0093142,10330,4,editing,noun,general
943,tt0093142,10330,4,camera angles,noun,general
944,tt0093142,10330,6,script,noun,story
945,tt0093142,10330,7,Acting,noun,cast
946,tt0093142,10330,7,storyline,noun,story
947,tt0093142,10330,8,movie,noun,general
948,tt0093142,10330,9,year,noun,no
949,tt0093142,10330,9,movie,noun,general
950,tt0093142,10330,9,bonus point,noun,no
951,tt0093142,10330,10,music,noun,music
952,tt0093142,10330,12,things,noun,no
953,tt0093142,10330,12,hassle,noun,no
954,tt0093142,10330,12,line minimum,noun,no
955,tt0093142,10330,13,movie,noun,general
956,tt0093142,10330,13,movie store,noun,general
957,tt0093142,10330,14,thing,noun,no
958,tt0093142,10330,14,cents,noun,no
959,tt0093142,10330,14,shipping,noun,no
960,tt0093142,10330,16,anyone,noun,no
961,tt0093142,10330,16,their time,noun,no
962,tt0093142,10330,16,money,noun,no
963,tt0093142,10330,16,film,noun,general
964,tt0093142,10331,1,Notable,noun,no
965,tt0093142,10331,1,debut,noun,no
966,tt0093142,10331,1,time Hollywood starlet,noun,no
967,tt0093142,10331,1,Sandra Bullock,noun,cast
968,tt0093142,10331,1,action flick,noun,general
969,tt0093142,10331,1,holes,noun,no
970,tt0093142,10331,1,termite infestation,noun,no
971,tt0093142,10331,2,storyline,noun,story
972,tt0093142,10331,3,production values,noun,general
973,tt0093142,10331,3,cheese,noun,no
974,tt0093142,10331,4,fact,noun,no
975,tt0093142,10331,4,LACK,noun,no
976,tt0093142,10331,4,production values,noun,general
977,tt0093142,10331,4,film,noun,general
978,tt0093142,10331,4,grittier,noun,no
979,tt0093142,10331,4,way,noun,no
980,tt0093142,10331,5,ADR,noun,no
981,tt0093142,10331,5,present,noun,no
982,tt0093142,10331,5,film,noun,general
983,tt0093142,10331,6,ANY,noun,no
984,tt0093142,10331,6,dialogue tracks,noun,general
985,tt0093142,10331,6,shoot,noun,general
986,tt0093142,10331,7,performances,noun,general
987,tt0093142,10331,7,part,noun,no
988,tt0093142,10331,7,exceptions,noun,no
989,tt0093142,10331,8,exceptions,noun,no
990,tt0093142,10331,8,performances,noun,general
991,tt0093142,10331,8,fact,noun,no
992,tt0093142,10331,8,director,noun,direction
993,tt0093142,10331,8,actors,noun,cast
994,tt0093142,10331,8,direction,noun,direction
995,tt0093142,10331,8,character,noun,no
996,tt0093142,10331,8,times,noun,no
997,tt0093142,10331,8,i .e,noun,no
998,tt0093142,10331,8,characters,noun,no
999,tt0093142,10331,8,blink,noun,no
1000,tt0093142,10331,8,eye,noun,no
1001,tt0093142,10331,9,Direction,noun,direction
1002,tt0093142,10331,10,effects,noun,general
1003,tt0093142,10331,10,magazines,noun,no
1004,tt0093142,10331,10,slides,noun,no
1005,tt0093142,10331,10,sync,noun,no
1006,tt0093142,10331,10,screen actions,noun,general
1007,tt0093142,10331,11,cheesy,noun,no
1008,tt0093142,10331,11,Guy,noun,no
1009,tt0093142,10331,11,distortion,noun,no
1010,tt0093142,10331,11,lead villain,noun,cast
1011,tt0093142,10331,11,villain,noun,cast
1012,tt0093142,10331,11,mess,noun,no
1013,tt0093142,10331,11,film,noun,general
1014,tt0093142,10331,11,recipe,noun,no
1015,tt0093142,10331,11,disaster,noun,no
1016,tt0093142,10331,12,situations,noun,no
1017,tt0093142,10331,12,film,noun,general
1018,tt0093142,10331,12,standard,noun,no
1019,tt0093142,10331,12,suspension,noun,no
1020,tt0093142,10331,12,disbelief,noun,no
1021,tt0093142,10331,12,laughable,noun,no
1022,tt0093142,10331,13,character,noun,no
1023,tt0093142,10331,13,portion,noun,no
1024,tt0093142,10331,13,film,noun,general
1025,tt0093142,10331,13,chair,noun,no
1026,tt0093142,10331,13,butterfly knife,noun,no
1027,tt0093142,10331,13,his sock,noun,no
1028,tt0093142,10331,13,order,noun,no
1029,tt0093142,10331,14,my questions,noun,no
1030,tt0093142,10331,14,butterfly knife,noun,no
1031,tt0093142,10331,17,examples,noun,no
1032,tt0093142,10331,17,situations,noun,no
1033,tt0093142,10331,17,minute package,noun,no
1034,tt0093142,10331,18,Hangmen,noun,no
1035,tt0093142,10331,18,R,noun,no
1036,tt0093142,10331,18,TV movie,noun,general
1037,tt0093142,10331,18,80s,noun,no
1038,tt0093142,10331,19,success,noun,no
1039,tt0093142,10331,19,Sandra Bullock,noun,cast
1040,tt0093142,10331,19,NEVER,noun,no
1041,tt0093142,10331,19,its way,noun,no
1042,tt0093142,10331,19,DVD.,noun,no
1043,tt0093142,10331,20,advice,noun,no
1044,tt0093142,10331,21,film,noun,general
1045,tt0093142,10331,21,your IQ,noun,no
1046,tt0093142,10332,1,feeling,noun,no
1047,tt0093142,10332,1,title work,noun,general
1048,tt0093142,10332,2,couple,noun,no
1049,tt0093142,10332,2,scenes,noun,general
1050,tt0093142,10332,2,movie,noun,general
1051,tt0093142,10332,2,stinker,noun,no
1052,tt0093142,10332,3,enjoyment,noun,no
1053,tt0093142,10332,3,flaws example,noun,no
1054,tt0093142,10332,3,background,noun,no
1055,tt0093142,10332,3,car,noun,no
1056,tt0093142,10332,3,scene,noun,general
1057,tt0093142,10332,3,Danny,noun,cast
1058,tt0093142,10332,3,Dog,noun,no
1059,tt0093142,10332,3,Dog,noun,no
1060,tt0093142,10332,3,car,noun,no
1061,tt0093142,10332,4,Production,noun,general
1062,tt0093142,10332,4,lack,noun,no
1063,tt0093142,10332,4,imagination example,noun,no
1064,tt0093142,10332,4,motion machine gun fire,noun,no
1065,tt0093142,10332,4,times,noun,no
1066,tt0093142,10332,5,Sandra Bullock,noun,cast
1067,tt0093142,10332,5,bit part,noun,no
1068,tt0093142,10332,5,plot,noun,story
1069,tt0093142,10332,6,movie,noun,general
1070,tt0093142,10332,6,plot,noun,story
1071,tt0093142,10332,6,justice,noun,no
1072,tt0093142,10332,6,writing,noun,story
1073,tt0093142,10332,7,computer hardware,noun,no
1074,tt0093142,10332,7,kind,noun,no
1075,tt0093142,10332,8,film,noun,general
1076,tt0093142,10332,8,IMDb database,noun,no
1077,tt0093142,10332,8,tech,noun,no
1078,tt0093142,10332,8,amber screen,noun,no
1079,tt0093142,10332,8,MHz IBM PC,noun,no
1080,tt0093142,10332,8,drives,noun,no
1081,tt0093142,10332,9,PC,noun,no
1082,tt0093142,10332,9,star,noun,no
1083,tt0093142,10332,9,movie,noun,general
1084,tt0093142,10332,10,DVD,noun,no
1085,tt0093142,10332,10,couple,noun,no
1086,tt0093142,10332,10,bucks,noun,no
1087,tt0093142,10332,10,bargain bin,noun,no
1088,tt0093142,10332,10,WalMart,noun,no
1089,tt0093142,10332,11,reviewer notes,noun,no
1090,tt0093142,10333,1,movie,noun,general
1091,tt0093142,10333,1,stone age,noun,no
1092,tt0093142,10333,2,effects,noun,general
1093,tt0093142,10333,3,My copy,noun,general
1094,tt0093142,10333,3,Sandra Bullock,noun,cast
1095,tt0093142,10333,3,cover,noun,no
1096,tt0093142,10333,3,movie,noun,general
1097,tt0093142,10333,4,movie,noun,general
1098,tt0093142,10333,4,minutes,noun,no
1099,tt0093142,10333,4,screentime,noun,general
1100,tt0093142,10333,5,involvement,noun,no
1101,tt0093142,10333,6,part,noun,no
1102,tt0093142,10333,6,movie worth,noun,general
1103,tt0093142,10333,7,Rent,noun,no
1104,tt0093142,10333,7,film,noun,general
1105,tt0093142,10333,7,bar none,noun,no
1106,tt0093142,10334,1,contender,noun,no
1107,tt0093142,10334,1,time,noun,no
1108,tt0093142,10334,2,DVD,noun,no
1109,tt0093142,10334,2,Sandra Bullock,noun,cast
1110,tt0093142,10334,2,headliner,noun,no
1111,tt0093142,10334,2,case,noun,no
1112,tt0093142,10334,3,advertising,noun,no
1113,tt0093142,10334,3,screen,noun,general
1114,tt0093142,10334,3,minutes,noun,no
1115,tt0093142,10334,3,movie,noun,general
1116,tt0093142,10334,4,hand,noun,no
1117,tt0093142,10334,4,selling point,noun,no
1118,tt0093142,10334,4,movie,noun,general
1119,tt0093142,10334,4,dialog,noun,general
1120,tt0093142,10334,4,editing,noun,general
1121,tt0093142,10334,4,someone,noun,no
1122,tt0093142,10334,4,Quaaludes,noun,no
1123,tt0093142,10334,4,directing,noun,direction
1124,tt0093142,10334,4,yo daughter,noun,no
1125,tt0093142,10334,4,praise,noun,no
1126,tt0093142,10334,5,family cat,noun,no
1127,tt0093142,10334,6,Sandra,noun,cast
1128,tt0093142,10334,6,job,noun,no
1129,tt0093142,10334,6,film,noun,general
1130,tt0093142,10334,6,time,noun,no
1131,tt0093142,10334,6,screen,noun,no
1132,tt0093142,10334,6,quality,noun,no
1133,tt0093142,10334,6,film,noun,general
1134,tt0093142,10334,7,story,noun,story
1135,tt0093142,10334,7,film,noun,general
1136,tt0093142,10334,7,7th grade Media class,noun,no
1137,tt0093142,10334,8,dreck,noun,no
1138,tt0093142,10335,1,Wal Mart,noun,no
1139,tt0093142,10335,1,DVD bin,noun,no
1140,tt0093142,10335,1,electronics department,noun,no
1141,tt0093142,10335,2,movie,noun,general
1142,tt0093142,10335,4,cover,noun,no
1143,tt0093142,10335,4,DVD,noun,no
1144,tt0093142,10335,4,picture,noun,no
1145,tt0093142,10335,4,Sandy Bullock,noun,cast
1146,tt0093142,10335,4,her name,noun,no
1147,tt0093142,10335,4,"""headliner",noun,no
1148,tt0093142,10335,5,thinking,noun,no
1149,tt0093142,10335,5,Sandra Bullock,noun,cast
1150,tt0093142,10335,5,movie,noun,general
1151,tt0093142,10335,6,home,noun,no
1152,tt0093142,10335,6,Sandra Bullock movie,noun,general
1153,tt0093142,10335,7,my surprise,noun,no
1154,tt0093142,10335,7,Ms.,noun,no
1155,tt0093142,10335,8,Bullock,noun,cast
1156,tt0093142,10335,8,role,noun,no
1157,tt0093142,10335,8,role,noun,no
1158,tt0093142,10335,9,girlfriend,noun,no
1159,tt0093142,10335,9,son,noun,no
1160,tt0093142,10335,9,CIA agent,noun,no
1161,tt0093142,10335,10,Talk,noun,no
1162,tt0093142,10335,10,actress,noun,cast
1163,tt0093142,10335,11,lines,noun,no
1164,tt0093142,10335,11,movie,noun,general
1165,tt0093142,10335,12,Bullock flick,noun,cast
1166,tt0093142,10335,12,action,noun,general
1167,tt0093142,10335,12,film,noun,general
1168,tt0093142,10335,14,point,noun,no
1169,tt0093142,10335,14,effects,noun,general
1170,tt0093142,10335,14,gun,noun,no
1171,tt0093142,10335,14,camera,noun,general
1172,tt0093142,10336,1,detail,noun,no
1173,tt0093142,10336,1,movie,noun,general
1174,tt0093142,10336,1,rating,noun,no
1175,tt0093142,10336,1,plenty,noun,no
1176,tt0093142,10336,1,people,noun,no
1177,tt0093142,10336,2,movies,noun,general
1178,tt0093142,10336,2,DVD,noun,no
1179,tt0093142,10336,2,ANY,noun,no
1180,tt0093142,10336,3,comment,noun,no
1181,tt0093142,10336,3,ridiculously,noun,no
1182,tt0093142,10336,3,rating,noun,no
1183,tt0093142,10336,4,pages,noun,no
1184,tt0093142,10336,4,reviews,noun,no
1185,tt0093142,10336,4,rating,noun,no
1186,tt0093142,10336,4,stars,noun,no
1187,tt0093142,10336,5,voting history,noun,no
1188,tt0093142,10336,5,%,noun,no
1189,tt0093142,10336,5,users,noun,no
1190,tt0093142,10336,5,movie,noun,general
1191,tt0093142,10336,5,stars,noun,no
1192,tt0093142,10336,6,people,noun,no
1193,tt0093142,10336,6,ballot box,noun,no
1194,tt0093142,10336,6,movie,noun,general
1195,tt0093142,10336,6,"IMDb ""bottom",noun,no
1196,tt0093142,10336,6,list,noun,no
1197,tt0093142,10336,7,users,noun,no
1198,tt0093142,10336,7,movie,noun,general
1199,tt0093142,10336,7,stars none,noun,no
1200,tt0093142,10336,7,review,noun,no
1201,tt0093142,10336,7,movie,noun,general
1202,tt0093142,10336,7,users,noun,no
1203,tt0093142,10336,8,movie,noun,general
1204,tt0093142,10336,8,your time,noun,no
1205,tt0093142,10337,1,watch crap,noun,no
1206,tt0093142,10337,1,way,noun,no
1207,tt0093142,10337,1,qualities,noun,no
1208,tt0093142,10337,1,my clients,noun,no
1209,tt0093142,10337,1,video libraries,noun,no
1210,tt0093142,10337,2,minute,noun,no
1211,tt0093142,10337,2,someone,noun,no
1212,tt0093142,10337,2,gun,noun,no
1213,tt0093142,10337,2,your head,noun,no
1214,tt0093142,10337,3,times,noun,no
1215,tt0093142,10337,3,pray,noun,no
1216,tt0093142,10337,3,characters,noun,no
1217,tt0093142,10337,3,actors,noun,cast
1218,tt0093142,10337,4,Sandra Bullock fan,noun,cast
1219,tt0093142,10337,4,world,noun,no
1220,tt0093142,10337,4,scenes,noun,general
1221,tt0093142,10337,5,asses,noun,no
1222,tt0093142,10337,5,marketing people who,noun,no
1223,tt0093142,10337,5,Sandra,noun,cast
1224,tt0093142,10337,5,picture,noun,general
1225,tt0093142,10337,5,face,noun,no
1226,tt0093142,10337,5,DVD box,noun,no
1227,tt0093142,10337,5,jail,noun,no
1228,tt0093142,10337,5,something,noun,no
1229,tt0093142,10337,6,chance,noun,no
1230,tt0093142,10337,6,review,noun,no
1231,tt0093142,10337,6,film,noun,general
1232,tt0093142,10337,7,call,noun,no
1233,tt0093142,10337,7,movie,noun,general
1234,tt0093142,10337,7,my inventory,noun,no
1235,tt0093142,10337,7,place,noun,no
1236,tt0312700,6711,1,things,noun,no
1237,tt0312700,6711,2,i,noun,no
1238,tt0312700,6711,2,kid,noun,no
1239,tt0312700,6711,2,Seagal movies,noun,general
1240,tt0312700,6711,3,my opinion,noun,no
1241,tt0312700,6711,3,movie,noun,general
1242,tt0312700,6711,3,Jean Claude Van Damme,noun,cast
1243,tt0312700,6711,4,plot,noun,story
1244,tt0312700,6711,4,movie,noun,general
1245,tt0312700,6711,4,plot,noun,story
1246,tt0312700,6711,4,excuse,noun,no
1247,tt0312700,6711,4,action scenes,noun,general
1248,tt0312700,6711,5,action movies,noun,general
1249,tt0312700,6711,6,movie,noun,general
1250,tt0312700,6711,6,group,noun,no
1251,tt0312700,6711,6,irritating scenes,noun,general
1252,tt0312700,6711,6,way,noun,no
1253,tt0312700,6711,6,viewers,noun,no
1254,tt0312700,6711,6,action movies,noun,general
